Store,Item,Date,Weekly_Demand
3,28,1/16/2011,65
3,28,1/23/2011,72
3,28,1/30/2011,59
3,28,2/6/2011,50
3,28,2/13/2011,62
3,28,2/20/2011,65
3,28,2/27/2011,56
3,28,3/6/2011,67
3,28,3/13/2011,59
3,28,3/20/2011,64
3,28,3/27/2011,58
3,28,4/3/2011,62
3,28,4/10/2011,60
3,28,4/17/2011,79
3,28,4/24/2011,66
3,28,5/1/2011,40
3,28,5/8/2011,59
3,28,5/15/2011,53
3,28,5/22/2011,63
3,28,5/29/2011,60
3,28,6/5/2011,67
3,28,6/12/2011,60
3,28,6/19/2011,57
3,28,6/26/2011,66
3,28,7/3/2011,70
3,28,7/10/2011,74
3,28,7/17/2011,60
3,28,7/24/2011,58
3,28,7/31/2011,57
3,28,8/7/2011,51
3,28,8/14/2011,65
3,28,8/21/2011,58
3,28,8/28/2011,55
3,28,9/4/2011,59
3,28,9/11/2011,46
3,28,9/18/2011,64
3,28,9/25/2011,77
3,28,10/2/2011,82
3,28,10/9/2011,77
3,28,10/16/2011,51
3,28,10/23/2011,52
3,28,10/30/2011,68
3,28,11/6/2011,72
3,28,11/13/2011,72
3,28,11/20/2011,69
3,28,11/27/2011,68
3,28,12/4/2011,66
3,28,12/11/2011,70
3,28,12/18/2011,70
3,28,12/25/2011,78
3,28,1/1/2012,58
3,28,1/8/2012,65
3,28,1/15/2012,71
3,28,1/22/2012,62
3,28,1/29/2012,77
3,28,2/5/2012,64
3,28,2/12/2012,54
3,28,2/19/2012,69
3,28,2/26/2012,56
3,28,3/4/2012,52
3,28,3/11/2012,56
3,28,3/18/2012,57
3,28,3/25/2012,65
3,28,4/1/2012,88
3,28,4/8/2012,68
3,28,4/15/2012,64
3,28,4/22/2012,79
3,28,4/29/2012,83
3,28,5/6/2012,72
3,28,5/13/2012,75
3,28,5/20/2012,68
3,28,5/27/2012,81
3,28,6/3/2012,82
3,28,6/10/2012,73
3,28,6/17/2012,66
3,28,6/24/2012,69
3,28,7/1/2012,67
3,28,7/8/2012,72
3,28,7/15/2012,66
3,28,7/22/2012,70
3,28,7/29/2012,62
3,28,8/5/2012,67
3,28,8/12/2012,59
3,28,8/19/2012,72
3,28,8/26/2012,66
3,28,9/2/2012,58
3,28,9/9/2012,74
3,28,9/16/2012,71
3,28,9/23/2012,69
3,28,9/30/2012,82
3,28,10/7/2012,66
3,28,10/14/2012,64
3,28,10/21/2012,76
3,28,10/28/2012,61
3,29,2/7/2010,73
3,29,2/14/2010,53
3,29,2/21/2010,45
3,29,2/28/2010,75
3,29,3/7/2010,70
3,29,3/14/2010,61
3,29,3/21/2010,59
3,29,3/28/2010,63
3,29,4/4/2010,61
3,29,4/11/2010,55
3,29,4/18/2010,64
3,29,4/25/2010,80
3,29,5/2/2010,62
3,29,5/9/2010,58
3,29,5/16/2010,68
3,29,5/23/2010,73
3,29,5/30/2010,55
3,29,6/6/2010,56
3,29,6/13/2010,53
3,29,6/20/2010,43
3,29,6/27/2010,79
3,29,7/4/2010,73
3,29,7/11/2010,51
3,29,7/18/2010,61
3,29,7/25/2010,58
3,29,8/1/2010,60
3,29,8/8/2010,64
3,29,8/15/2010,62
3,29,8/22/2010,62
3,29,8/29/2010,74
3,29,9/5/2010,65
3,29,9/12/2010,61
3,29,9/19/2010,51
3,29,9/26/2010,67
3,29,10/3/2010,62
3,29,10/10/2010,49
3,29,10/17/2010,61
3,29,10/24/2010,60
3,29,10/31/2010,58
3,29,11/7/2010,57
3,29,11/14/2010,59
3,29,11/21/2010,55
3,29,11/28/2010,52
3,29,12/5/2010,61
3,29,12/12/2010,59
3,29,12/19/2010,80
3,29,12/26/2010,71
3,29,1/2/2011,66
3,29,1/9/2011,82
3,29,1/16/2011,89
3,29,1/23/2011,72
3,29,1/30/2011,82
3,29,2/6/2011,64
3,29,2/13/2011,56
3,29,2/20/2011,67
3,29,2/27/2011,77
3,29,3/6/2011,53
3,29,3/13/2011,53
3,29,3/20/2011,66
3,29,3/27/2011,57
3,29,4/3/2011,51
3,29,4/10/2011,53
3,29,4/17/2011,51
3,29,4/24/2011,70
3,29,5/1/2011,78
3,29,5/8/2011,57
3,29,5/15/2011,56
3,29,5/22/2011,53
3,29,5/29/2011,67
3,29,6/5/2011,49
3,29,6/12/2011,65
3,29,6/19/2011,65
3,29,6/26/2011,81
3,29,7/3/2011,56
3,29,7/10/2011,67
3,29,7/17/2011,64
3,29,7/24/2011,77
3,29,7/31/2011,84
3,29,8/7/2011,80
3,29,8/14/2011,76
3,29,8/21/2011,71
3,29,8/28/2011,58
3,29,9/4/2011,66
3,29,9/11/2011,61
3,29,9/18/2011,68
3,29,9/25/2011,75
3,29,10/2/2011,48
3,29,10/9/2011,69
3,29,10/16/2011,69
3,29,10/23/2011,74
3,29,10/30/2011,80
3,29,11/6/2011,70
3,29,11/13/2011,63
3,29,11/20/2011,76
3,29,11/27/2011,55
3,29,12/4/2011,69
3,29,12/11/2011,77
3,29,12/18/2011,55
3,29,12/25/2011,67
3,29,1/1/2012,65
3,29,1/8/2012,75
3,29,1/15/2012,72
3,29,1/22/2012,70
3,29,1/29/2012,65
3,29,2/5/2012,76
3,29,2/12/2012,93
3,29,2/19/2012,82
3,29,2/26/2012,94
3,29,3/4/2012,74
3,29,3/11/2012,81
3,29,3/18/2012,78
3,29,3/25/2012,76
3,29,4/1/2012,62
3,29,4/8/2012,80
3,29,4/15/2012,80
3,29,4/22/2012,78
3,29,4/29/2012,82
3,29,5/6/2012,72
3,29,5/13/2012,79
3,29,5/20/2012,95
3,29,5/27/2012,82
3,29,6/3/2012,84
3,29,6/10/2012,74
3,29,6/17/2012,71
3,29,6/24/2012,63
3,29,7/1/2012,65
3,29,7/8/2012,72
3,29,7/15/2012,66
3,29,7/22/2012,100
3,29,7/29/2012,88
3,29,8/5/2012,77
3,29,8/12/2012,83
3,29,8/19/2012,74
3,29,8/26/2012,92
3,29,9/2/2012,80
3,29,9/9/2012,70
3,29,9/16/2012,73
3,29,9/23/2012,70
3,29,9/30/2012,88
3,29,10/7/2012,64
3,29,10/14/2012,93
3,29,10/21/2012,70
3,29,10/28/2012,81
3,30,2/7/2010,37
3,30,2/14/2010,41
3,30,2/21/2010,36
3,30,2/28/2010,36
3,30,3/7/2010,37
3,30,3/14/2010,36
3,30,3/21/2010,41
3,30,3/28/2010,45
3,30,4/4/2010,32
3,30,4/11/2010,30
3,30,4/18/2010,31
3,30,4/25/2010,34
3,30,5/2/2010,33
3,30,5/9/2010,33
3,30,5/16/2010,27
3,30,5/23/2010,30
3,30,5/30/2010,29
3,30,6/6/2010,31
3,30,6/13/2010,36
3,30,6/20/2010,33
3,30,6/27/2010,33
3,30,7/4/2010,31
3,30,7/11/2010,35
3,30,7/18/2010,40
3,30,7/25/2010,38
3,30,8/1/2010,33
3,30,8/8/2010,32
3,30,8/15/2010,36
3,30,8/22/2010,35
3,30,8/29/2010,36
3,30,9/5/2010,35
3,30,9/12/2010,34
3,30,9/19/2010,34
3,30,9/26/2010,43
3,30,10/3/2010,38
3,30,10/10/2010,29
3,30,10/17/2010,38
3,30,10/24/2010,38
3,30,10/31/2010,35
3,30,11/7/2010,38
3,30,11/14/2010,44
3,30,11/21/2010,41
3,30,11/28/2010,45
3,30,12/5/2010,53
3,30,12/12/2010,79
3,30,12/19/2010,97
3,30,12/26/2010,35
3,30,1/2/2011,32
3,30,1/9/2011,36
3,30,1/16/2011,45
3,30,1/23/2011,40
3,30,1/30/2011,47
3,30,2/6/2011,42
3,30,2/13/2011,40
3,30,2/20/2011,43
3,30,2/27/2011,41
3,30,3/6/2011,41
3,30,3/13/2011,38
3,30,3/20/2011,46
3,30,3/27/2011,43
3,30,4/3/2011,40
3,30,4/10/2011,43
3,30,4/17/2011,45
3,30,4/24/2011,31
3,30,5/1/2011,38
3,30,5/8/2011,40
3,30,5/15/2011,38
3,30,5/22/2011,38
3,30,5/29/2011,39
3,30,6/5/2011,32
3,30,6/12/2011,37
3,30,6/19/2011,39
3,30,6/26/2011,36
3,30,7/3/2011,37
3,30,7/10/2011,33
3,30,7/17/2011,33
3,30,7/24/2011,31
3,30,7/31/2011,34
3,30,8/7/2011,41
3,30,8/14/2011,44
3,30,8/21/2011,40
3,30,8/28/2011,33
3,30,9/4/2011,39
3,30,9/11/2011,39
3,30,9/18/2011,42
3,30,9/25/2011,48
3,30,10/2/2011,53
3,30,10/9/2011,50
3,30,10/16/2011,42
3,30,10/23/2011,40
3,30,10/30/2011,38
3,30,11/6/2011,49
3,30,11/13/2011,54
3,30,11/20/2011,49
3,30,11/27/2011,48
3,30,12/4/2011,72
3,30,12/11/2011,78
3,30,12/18/2011,100
3,30,12/25/2011,33
3,30,1/1/2012,41
3,30,1/8/2012,36
3,30,1/15/2012,47
3,30,1/22/2012,51
3,30,1/29/2012,45
3,30,2/5/2012,51
3,30,2/12/2012,40
3,30,2/19/2012,45
3,30,2/26/2012,46
3,30,3/4/2012,45
3,30,3/11/2012,53
3,30,3/18/2012,43
3,30,3/25/2012,49
3,30,4/1/2012,46
3,30,4/8/2012,38
3,30,4/15/2012,42
3,30,4/22/2012,49
3,30,4/29/2012,52
3,30,5/6/2012,41
3,30,5/13/2012,38
3,30,5/20/2012,48
3,30,5/27/2012,36
3,30,6/3/2012,43
3,30,6/10/2012,37
3,30,6/17/2012,32
3,30,6/24/2012,42
3,30,7/1/2012,36
3,30,7/8/2012,37
3,30,7/15/2012,38
3,30,7/22/2012,50
3,30,7/29/2012,45
3,30,8/5/2012,46
3,30,8/12/2012,45
3,30,8/19/2012,42
3,30,8/26/2012,46
3,30,9/2/2012,44
3,30,9/9/2012,46
3,30,9/16/2012,45
3,30,9/23/2012,45
3,30,9/30/2012,51
3,30,10/7/2012,40
3,30,10/14/2012,53
3,30,10/21/2012,53
3,30,10/28/2012,42
3,31,2/7/2010,34
3,31,2/14/2010,44
3,31,2/21/2010,17
3,31,2/28/2010,42
3,31,3/7/2010,40
3,31,3/14/2010,32
3,31,3/21/2010,59
3,31,3/28/2010,32
3,31,4/4/2010,45
3,31,4/11/2010,41
3,31,4/18/2010,26
3,31,4/25/2010,28
3,31,5/2/2010,33
3,31,5/9/2010,53
3,31,5/16/2010,32
3,31,5/23/2010,49
3,31,5/30/2010,40
3,31,6/6/2010,49
3,31,6/13/2010,41
3,31,6/20/2010,58
3,31,6/27/2010,57
3,31,7/4/2010,66
3,31,7/11/2010,80
3,31,7/18/2010,60
3,31,7/25/2010,64
3,31,8/1/2010,70
3,31,8/8/2010,62
3,31,8/15/2010,70
3,31,8/22/2010,60
3,31,8/29/2010,67
3,31,9/5/2010,42
3,31,9/12/2010,47
3,31,9/19/2010,60
3,31,9/26/2010,56
3,31,10/3/2010,30
3,31,10/10/2010,34
3,31,10/17/2010,52
3,31,10/24/2010,50
3,31,10/31/2010,37
3,31,11/7/2010,31
3,31,11/14/2010,29
3,31,11/21/2010,36
3,31,11/28/2010,23
3,31,12/5/2010,29
3,31,12/12/2010,29
3,31,12/19/2010,35
3,31,12/26/2010,26
3,31,1/2/2011,30
3,31,1/9/2011,34
3,31,1/16/2011,32
3,31,1/23/2011,32
3,31,1/30/2011,34
3,31,2/6/2011,26
3,31,2/13/2011,34
3,31,2/20/2011,34
3,31,2/27/2011,46
3,31,3/6/2011,23
3,31,3/13/2011,35
3,31,3/20/2011,48
3,31,3/27/2011,32
3,31,4/3/2011,33
3,31,4/10/2011,32
3,31,4/17/2011,41
3,31,4/24/2011,30
3,31,5/1/2011,34
3,31,5/8/2011,35
3,31,5/15/2011,44
3,31,5/22/2011,37
3,31,5/29/2011,37
3,31,6/5/2011,27
3,31,6/12/2011,33
3,31,6/19/2011,39
3,31,6/26/2011,47
3,31,7/3/2011,51
3,31,7/10/2011,63
3,31,7/17/2011,56
3,31,7/24/2011,73
3,31,7/31/2011,84
3,31,8/7/2011,63
3,31,8/14/2011,68
3,31,8/21/2011,61
3,31,8/28/2011,66
3,31,9/4/2011,34
3,31,9/11/2011,58
3,31,9/18/2011,44
3,31,9/25/2011,42
3,31,10/2/2011,36
3,31,10/9/2011,35
3,31,10/16/2011,38
3,31,10/23/2011,39
3,31,10/30/2011,32
3,31,11/6/2011,37
3,31,11/13/2011,38
3,31,11/20/2011,33
3,31,11/27/2011,39
3,31,12/4/2011,38
3,31,12/11/2011,27
3,31,12/18/2011,35
3,31,12/25/2011,32
3,31,1/1/2012,39
3,31,1/8/2012,43
3,31,1/15/2012,42
3,31,1/22/2012,49
3,31,1/29/2012,36
3,31,2/5/2012,38
3,31,2/12/2012,36
3,31,2/19/2012,60
3,31,2/26/2012,47
3,31,3/4/2012,42
3,31,3/11/2012,40
3,31,3/18/2012,45
3,31,3/25/2012,38
3,31,4/1/2012,41
3,31,4/8/2012,48
3,31,4/15/2012,34
3,31,4/22/2012,43
3,31,4/29/2012,45
3,31,5/6/2012,43
3,31,5/13/2012,48
3,31,5/20/2012,39
3,31,5/27/2012,42
3,31,6/3/2012,46
3,31,6/10/2012,57
3,31,6/17/2012,64
3,31,6/24/2012,66
3,31,7/1/2012,62
3,31,7/8/2012,95
3,31,7/15/2012,74
3,31,7/22/2012,65
3,31,7/29/2012,82
3,31,8/5/2012,76
3,31,8/12/2012,76
3,31,8/19/2012,71
3,31,8/26/2012,100
3,31,9/2/2012,83
3,31,9/9/2012,72
3,31,9/16/2012,64
3,31,9/23/2012,54
3,31,9/30/2012,56
3,31,10/7/2012,59
3,31,10/14/2012,49
3,31,10/21/2012,46
3,31,10/28/2012,39
3,32,2/7/2010,25
3,32,2/14/2010,21
3,32,2/21/2010,30
3,32,2/28/2010,37
3,32,3/7/2010,42
3,32,3/14/2010,27
3,32,3/21/2010,35
3,32,3/28/2010,35
3,32,4/4/2010,27
3,32,4/11/2010,29
3,32,4/18/2010,33
3,32,4/25/2010,31
3,32,5/2/2010,36
3,32,5/9/2010,31
3,32,5/16/2010,29
3,32,5/23/2010,26
3,32,5/30/2010,19
3,32,6/6/2010,25
3,32,6/13/2010,17
3,32,6/20/2010,35
3,32,6/27/2010,31
3,32,7/4/2010,42
3,32,7/11/2010,53
3,32,7/18/2010,55
3,32,7/25/2010,82
3,32,8/1/2010,71
3,32,8/8/2010,72
3,32,8/15/2010,100
3,32,8/22/2010,67
3,32,8/29/2010,58
3,32,9/5/2010,65
3,32,9/12/2010,43
3,32,9/19/2010,40
3,32,9/26/2010,36
3,32,10/3/2010,38
3,32,10/10/2010,34
3,32,10/17/2010,50
3,32,10/24/2010,34
3,32,10/31/2010,35
3,32,11/7/2010,32
3,32,11/14/2010,29
3,32,11/21/2010,26
3,32,11/28/2010,35
3,32,12/5/2010,32
3,32,12/12/2010,23
3,32,12/19/2010,15
3,32,12/26/2010,33
3,32,1/2/2011,33
3,32,1/9/2011,35
3,32,1/16/2011,34
3,32,1/23/2011,28
3,32,1/30/2011,24
3,32,2/6/2011,36
3,32,2/13/2011,41
3,32,2/20/2011,28
3,32,2/27/2011,24
3,32,3/6/2011,39
3,32,3/13/2011,32
3,32,3/20/2011,22
3,32,3/27/2011,26
3,32,4/3/2011,29
3,32,4/10/2011,25
3,32,4/17/2011,28
3,32,4/24/2011,33
3,32,5/1/2011,24
3,32,5/8/2011,29
3,32,5/15/2011,27
3,32,5/22/2011,34
3,32,5/29/2011,27
3,32,6/5/2011,21
3,32,6/12/2011,34
3,32,6/19/2011,27
3,32,6/26/2011,45
3,32,7/3/2011,24
3,32,7/10/2011,38
3,32,7/17/2011,45
3,32,7/24/2011,53
3,32,7/31/2011,64
3,32,8/7/2011,74
3,32,8/14/2011,86
3,32,8/21/2011,81
3,32,8/28/2011,86
3,32,9/4/2011,67
3,32,9/11/2011,71
3,32,9/18/2011,48
3,32,9/25/2011,35
3,32,10/2/2011,35
3,32,10/9/2011,46
3,32,10/16/2011,34
3,32,10/23/2011,32
3,32,10/30/2011,28
3,32,11/6/2011,37
3,32,11/13/2011,41
3,32,11/20/2011,27
3,32,11/27/2011,23
3,32,12/4/2011,30
3,32,12/11/2011,23
3,32,12/18/2011,30
3,32,12/25/2011,28
3,32,1/1/2012,32
3,32,1/8/2012,28
3,32,1/15/2012,42
3,32,1/22/2012,34
3,32,1/29/2012,43
3,32,2/5/2012,33
3,32,2/12/2012,31
3,32,2/19/2012,44
3,32,2/26/2012,27
3,32,3/4/2012,30
3,32,3/11/2012,32
3,32,3/18/2012,33
3,32,3/25/2012,34
3,32,4/1/2012,38
3,32,4/8/2012,31
3,32,4/15/2012,35
3,32,4/22/2012,36
3,32,4/29/2012,37
3,32,5/6/2012,33
3,32,5/13/2012,29
3,32,5/20/2012,37
3,32,5/27/2012,35
3,32,6/3/2012,32
3,32,6/10/2012,37
3,32,6/17/2012,28
3,32,6/24/2012,31
3,32,7/1/2012,43
3,32,7/8/2012,52
3,32,7/15/2012,53
3,32,7/22/2012,53
3,32,7/29/2012,78
3,32,8/5/2012,90
3,32,8/12/2012,73
3,32,8/19/2012,74
3,32,8/26/2012,81
3,32,9/2/2012,73
3,32,9/9/2012,69
3,32,9/16/2012,61
3,32,9/23/2012,51
3,32,9/30/2012,43
3,32,10/7/2012,44
3,32,10/14/2012,30
3,32,10/21/2012,31
3,32,10/28/2012,28
3,33,2/7/2010,37
3,33,2/14/2010,30
3,33,2/21/2010,43
3,33,2/28/2010,31
3,33,3/7/2010,34
3,33,3/14/2010,37
3,33,3/21/2010,29
3,33,3/28/2010,46
3,33,4/4/2010,37
3,33,4/11/2010,40
3,33,4/18/2010,33
3,33,4/25/2010,41
3,33,5/2/2010,36
3,33,5/9/2010,37
3,33,5/16/2010,34
3,33,5/23/2010,34
3,33,5/30/2010,36
3,33,6/6/2010,34
3,33,6/13/2010,42
3,33,6/20/2010,43
3,33,6/27/2010,45
3,33,7/4/2010,44
3,33,7/11/2010,76
3,33,7/18/2010,54
3,33,7/25/2010,42
3,33,8/1/2010,46
3,33,8/8/2010,47
3,33,8/15/2010,58
3,33,8/22/2010,58
3,33,8/29/2010,64
3,33,9/5/2010,54
3,33,9/12/2010,52
3,33,9/19/2010,47
3,33,9/26/2010,43
3,33,10/3/2010,41
3,33,10/10/2010,45
3,33,10/17/2010,38
3,33,10/24/2010,37
3,33,10/31/2010,38
3,33,11/7/2010,38
3,33,11/14/2010,31
3,33,11/21/2010,35
3,33,11/28/2010,34
3,33,12/5/2010,35
3,33,12/12/2010,34
3,33,12/19/2010,41
3,33,12/26/2010,46
3,33,1/2/2011,41
3,33,1/9/2011,47
3,33,1/16/2011,46
3,33,1/23/2011,46
3,33,1/30/2011,43
3,33,2/6/2011,45
3,33,2/13/2011,46
3,33,2/20/2011,43
3,33,2/27/2011,45
3,33,3/6/2011,49
3,33,3/13/2011,42
3,33,3/20/2011,47
3,33,3/27/2011,43
3,33,4/3/2011,39
3,33,4/10/2011,45
3,33,4/17/2011,50
3,33,4/24/2011,46
3,33,5/1/2011,50
3,33,5/8/2011,52
3,33,5/15/2011,53
3,33,5/22/2011,55
3,33,5/29/2011,51
3,33,6/5/2011,60
3,33,6/12/2011,63
3,33,6/19/2011,61
3,33,6/26/2011,63
3,33,7/3/2011,89
3,33,7/10/2011,64
3,33,7/17/2011,51
3,33,7/24/2011,53
3,33,7/31/2011,50
3,33,8/7/2011,50
3,33,8/14/2011,63
3,33,8/21/2011,73
3,33,8/28/2011,73
3,33,9/4/2011,69
3,33,9/11/2011,61
3,33,9/18/2011,70
3,33,9/25/2011,60
3,33,10/2/2011,57
3,33,10/9/2011,54
3,33,10/16/2011,46
3,33,10/23/2011,43
3,33,10/30/2011,45
3,33,11/6/2011,41
3,33,11/13/2011,44
3,33,11/20/2011,41
3,33,11/27/2011,40
3,33,12/4/2011,37
3,33,12/11/2011,44
3,33,12/18/2011,54
3,33,12/25/2011,55
3,33,1/1/2012,45
3,33,1/8/2012,48
3,33,1/15/2012,49
3,33,1/22/2012,46
3,33,1/29/2012,48
3,33,2/5/2012,51
3,33,2/12/2012,49
3,33,2/19/2012,43
3,33,2/26/2012,48
3,33,3/4/2012,49
3,33,3/11/2012,53
3,33,3/18/2012,54
3,33,3/25/2012,41
3,33,4/1/2012,49
3,33,4/8/2012,44
3,33,4/15/2012,48
3,33,4/22/2012,54
3,33,4/29/2012,50
3,33,5/6/2012,45
3,33,5/13/2012,52
3,33,5/20/2012,53
3,33,5/27/2012,51
3,33,6/3/2012,60
3,33,6/10/2012,63
3,33,6/17/2012,65
3,33,6/24/2012,64
3,33,7/1/2012,100
3,33,7/8/2012,95
3,33,7/15/2012,68
3,33,7/22/2012,72
3,33,7/29/2012,65
3,33,8/5/2012,76
3,33,8/12/2012,81
3,33,8/19/2012,83
3,33,8/26/2012,84
3,33,9/2/2012,85
3,33,9/9/2012,71
3,33,9/16/2012,73
3,33,9/23/2012,66
3,33,9/30/2012,64
3,33,10/7/2012,60
3,33,10/14/2012,61
3,33,10/21/2012,61
3,33,10/28/2012,48
3,34,2/7/2010,38
3,34,2/14/2010,38
3,34,2/21/2010,35
3,34,2/28/2010,33
3,34,3/7/2010,33
3,34,3/14/2010,39
3,34,3/21/2010,38
3,34,3/28/2010,36
3,34,4/4/2010,33
3,34,4/11/2010,33
3,34,4/18/2010,33
3,34,4/25/2010,35
3,34,5/2/2010,31
3,34,5/9/2010,29
3,34,5/16/2010,34
3,34,5/23/2010,31
3,34,5/30/2010,30
3,34,6/6/2010,31
3,34,6/13/2010,35
3,34,6/20/2010,32
3,34,6/27/2010,33
3,34,7/4/2010,33
3,34,7/11/2010,36
3,34,7/18/2010,40
3,34,7/25/2010,35
3,34,8/1/2010,36
3,34,8/8/2010,35
3,34,8/15/2010,38
3,34,8/22/2010,42
3,34,8/29/2010,37
3,34,9/5/2010,41
3,34,9/12/2010,39
3,34,9/19/2010,38
3,34,9/26/2010,39
3,34,10/3/2010,41
3,34,10/10/2010,42
3,34,10/17/2010,39
3,34,10/24/2010,37
3,34,10/31/2010,37
3,34,11/7/2010,36
3,34,11/14/2010,40
3,34,11/21/2010,45
3,34,11/28/2010,41
3,34,12/5/2010,50
3,34,12/12/2010,63
3,34,12/19/2010,80
3,34,12/26/2010,41
3,34,1/2/2011,35
3,34,1/9/2011,39
3,34,1/16/2011,45
3,34,1/23/2011,44
3,34,1/30/2011,44
3,34,2/6/2011,41
3,34,2/13/2011,42
3,34,2/20/2011,38
3,34,2/27/2011,39
3,34,3/6/2011,41
3,34,3/13/2011,43
3,34,3/20/2011,42
3,34,3/27/2011,40
3,34,4/3/2011,39
3,34,4/10/2011,39
3,34,4/17/2011,46
3,34,4/24/2011,33
3,34,5/1/2011,34
3,34,5/8/2011,35
3,34,5/15/2011,37
3,34,5/22/2011,35
3,34,5/29/2011,33
3,34,6/5/2011,34
3,34,6/12/2011,37
3,34,6/19/2011,37
3,34,6/26/2011,36
3,34,7/3/2011,34
3,34,7/10/2011,35
3,34,7/17/2011,35
3,34,7/24/2011,36
3,34,7/31/2011,39
3,34,8/7/2011,40
3,34,8/14/2011,45
3,34,8/21/2011,42
3,34,8/28/2011,37
3,34,9/4/2011,45
3,34,9/11/2011,46
3,34,9/18/2011,43
3,34,9/25/2011,45
3,34,10/2/2011,51
3,34,10/9/2011,50
3,34,10/16/2011,47
3,34,10/23/2011,45
3,34,10/30/2011,42
3,34,11/6/2011,48
3,34,11/13/2011,51
3,34,11/20/2011,46
3,34,11/27/2011,50
3,34,12/4/2011,68
3,34,12/11/2011,76
3,34,12/18/2011,100
3,34,12/25/2011,52
3,34,1/1/2012,48
3,34,1/8/2012,47
3,34,1/15/2012,47
3,34,1/22/2012,52
3,34,1/29/2012,50
3,34,2/5/2012,49
3,34,2/12/2012,49
3,34,2/19/2012,49
3,34,2/26/2012,51
3,34,3/4/2012,46
3,34,3/11/2012,49
3,34,3/18/2012,43
3,34,3/25/2012,48
3,34,4/1/2012,50
3,34,4/8/2012,47
3,34,4/15/2012,45
3,34,4/22/2012,51
3,34,4/29/2012,49
3,34,5/6/2012,48
3,34,5/13/2012,40
3,34,5/20/2012,44
3,34,5/27/2012,38
3,34,6/3/2012,41
3,34,6/10/2012,39
3,34,6/17/2012,39
3,34,6/24/2012,39
3,34,7/1/2012,39
3,34,7/8/2012,39
3,34,7/15/2012,44
3,34,7/22/2012,45
3,34,7/29/2012,46
3,34,8/5/2012,46
3,34,8/12/2012,47
3,34,8/19/2012,48
3,34,8/26/2012,49
3,34,9/2/2012,45
3,34,9/9/2012,51
3,34,9/16/2012,51
3,34,9/23/2012,52
3,34,9/30/2012,59
3,34,10/7/2012,54
3,34,10/14/2012,54
3,34,10/21/2012,55
3,34,10/28/2012,48
3,35,2/7/2010,46
3,35,2/14/2010,73
3,35,2/21/2010,49
3,35,2/28/2010,50
3,35,3/7/2010,42
3,35,3/14/2010,58
3,35,3/21/2010,38
3,35,3/28/2010,54
3,35,4/4/2010,34
3,35,4/11/2010,34
3,35,4/18/2010,43
3,35,4/25/2010,79
3,35,5/2/2010,49
3,35,5/9/2010,35
3,35,5/16/2010,47
3,35,5/23/2010,45
3,35,5/30/2010,47
3,35,6/6/2010,45
3,35,6/13/2010,42
3,35,6/20/2010,46
3,35,6/27/2010,53
3,35,7/4/2010,55
3,35,7/11/2010,37
3,35,7/18/2010,33
3,35,7/25/2010,55
3,35,8/1/2010,58
3,35,8/8/2010,29
3,35,8/15/2010,56
3,35,8/22/2010,37
3,35,8/29/2010,25
3,35,9/5/2010,50
3,35,9/12/2010,56
3,35,9/19/2010,47
3,35,9/26/2010,31
3,35,10/3/2010,44
3,35,10/10/2010,44
3,35,10/17/2010,49
3,35,10/24/2010,37
3,35,10/31/2010,67
3,35,11/7/2010,53
3,35,11/14/2010,68
3,35,11/21/2010,49
3,35,11/28/2010,48
3,35,12/5/2010,60
3,35,12/12/2010,46
3,35,12/19/2010,69
3,35,12/26/2010,58
3,35,1/2/2011,63
3,35,1/9/2011,68
3,35,1/16/2011,66
3,35,1/23/2011,70
3,35,1/30/2011,63
3,35,2/6/2011,55
3,35,2/13/2011,67
3,35,2/20/2011,38
3,35,2/27/2011,55
3,35,3/6/2011,40
3,35,3/13/2011,35
3,35,3/20/2011,51
3,35,3/27/2011,51
3,35,4/3/2011,36
3,35,4/10/2011,25
3,35,4/17/2011,60
3,35,4/24/2011,41
3,35,5/1/2011,52
3,35,5/8/2011,42
3,35,5/15/2011,56
3,35,5/22/2011,69
3,35,5/29/2011,27
3,35,6/5/2011,60
3,35,6/12/2011,45
3,35,6/19/2011,28
3,35,6/26/2011,25
3,35,7/3/2011,53
3,35,7/10/2011,49
3,35,7/17/2011,52
3,35,7/24/2011,36
3,35,7/31/2011,58
3,35,8/7/2011,50
3,35,8/14/2011,70
3,35,8/21/2011,45
3,35,8/28/2011,52
3,35,9/4/2011,64
3,35,9/11/2011,25
3,35,9/18/2011,64
3,35,9/25/2011,42
3,35,10/2/2011,81
3,35,10/9/2011,63
3,35,10/16/2011,51
3,35,10/23/2011,34
3,35,10/30/2011,68
3,35,11/6/2011,37
3,35,11/13/2011,59
3,35,11/20/2011,67
3,35,11/27/2011,56
3,35,12/4/2011,76
3,35,12/11/2011,57
3,35,12/18/2011,100
3,35,12/25/2011,71
3,35,1/1/2012,71
3,35,1/8/2012,63
3,35,1/15/2012,49
3,35,1/22/2012,77
3,35,1/29/2012,56
3,35,2/5/2012,75
3,35,2/12/2012,44
3,35,2/19/2012,68
3,35,2/26/2012,60
3,35,3/4/2012,65
3,35,3/11/2012,55
3,35,3/18/2012,58
3,35,3/25/2012,54
3,35,4/1/2012,70
3,35,4/8/2012,47
3,35,4/15/2012,32
3,35,4/22/2012,45
3,35,4/29/2012,46
3,35,5/6/2012,63
3,35,5/13/2012,37
3,35,5/20/2012,31
3,35,5/27/2012,61
3,35,6/3/2012,47
3,35,6/10/2012,60
